0 0.02058111792100625 0.030231270280670634 0.02234754782899219 0.051491108051412465 0.07189438851859221 0.13345195078959246 0.0812337248634777 0.13121285438969532
1 0.009680896382790473 0.026260375864568954 0.031030114106836145 0.05904270090928221 0.07459221160949808 0.1283378697521843 0.08386136155276475 0.10362139309302268
2 0.009233869014440824 0.021382146620714262 0.014201528169901128 0.1532303333438052 0.024914111710948227 0.4582761613426821 0.04042466579723134 0.29481745671987514
3 0.013531596376908674 0.025383548743899056 0.01046950852801534 0.15756507613793158 0.029188941193540104 0.464746571766603 0.03645149652491134 0.31427269287506826
4 0.0347625312711672 0.026326183679890456 0.027593726021195877 0.04050697924354815 0.0778877823089088 0.16236359222134888 0.06670241405695183 0.11389546648389
5 0.015057040130220767 0.014645746240865806 0.022762450189054245 0.16579645599550175 0.026091715218907303 0.4755609199355698 0.039589019358281866 0.3200912639087342
6 0.032578459052364804 0.031332137883498104 0.023807108555904736 0.04608383307612228 0.0781256005872511 0.1816040966418602 0.09735975936011848 0.10129184248373461
7 0.002585829370105721 0.021519188302446472 0.010719621175285727 0.18284284084819968 0.026711728395278165 0.5136030423917616 0.03310309661683076 0.3350420945502651
8 0.011243590645420564 0.02348080757133445 0.018880210955385123 0.15419541912276713 0.05008992727794168 0.48471535363328194 0.07768694870295419 0.34239508279318415
9 0.012621196347562393 0.03300178382498225 0.03716907498699779 0.08174586315146612 0.05667797825010162 0.17948532106332601 0.07234606928302828 0.10130067208689154
10 0.012075677982229006 0.024093362532684823 0.018107555622365656 0.1608634640815431 0.03543645927651667 0.4894491618019497 0.0566150705711466 0.3378844085879208
11 0.014494591257970759 0.009122246991241366 0.027503961997421528 0.14990203129615798 0.038291969940969645 0.48261974068493757 0.054178830747144455 0.32851507181667705
12 0.03575588209028033 0.0316091662846063 0.021721029590214238 0.10876686374929762 0.08143396859066016 0.34643455010602336 0.08012033436051232 0.21572465903311083
13 0.01646626235213223 0.012380194142805109 0.02321581283201781 0.1073809824833042 0.04760189858053641 0.37461150038301244 0.08233699666634915 0.25112856324251115
14 0.01857554052917926 0.029824109477170905 0.01015411614227435 0.16592372477423453 0.03871727314067237 0.4910127218917961 0.05709558585673005 0.32289450975699935
15 0.02371893373326838 0.019772223235756545 0.02242692647441093 0.044460967218045745 0.06827356437002385 0.1637511899055981 0.08813153801305723 0.1139953175262289
16 0.01477956197382749 0.021209274085689275 0.02566455380017954 0.11759756181655899 0.0510648887629073 0.3484920399100016 0.08977120272882089 0.21638906770851676
17 0.0057279108960187255 0.013619840123234963 0.013473743104883123 0.15676080224117295 0.02519076049104152 0.4921090640144485 0.047560601051992175 0.33443021349957924
18 0.01027847507573987 0.022390519596800707 0.014545991936057791 0.1583932366981693 0.03244500140812711 0.49458439196211745 0.047974836886350174 0.3360049978422641
